Experiment,i,Mass,Coupling,Signal_Strength
TPC4,97,6.161550e-01,1.000000e-05,0.000000
TPC4,13,5.848035e-02,1.668101e-07,1.037715
TPC4,99,2.000000e+00,1.000000e-05,0.000000
TPC4,96,3.419952e-01,1.000000e-05,0.000000
TPC4,45,1.898235e-01,7.742637e-07,1678.478850
TPC3,93,5.848035e-02,1.000000e-05,1190150.093021
TPC4,23,5.848035e-02,2.782559e-07,8.034510
TPC4,84,1.053610e-01,5.994843e-06,37107.534796
TPC5,9,2.000000e+00,1.000000e-07,0.000000
TPC4,12,3.245936e-02,1.668101e-07,0.187217
TPC4,94,1.053610e-01,1.000000e-05,17131.909105
TPC4,85,1.898235e-01,5.994843e-06,29.915158
TPC4,30,1.000000e-02,4.641589e-07,0.182900
TPC4,10,1.000000e-02,1.668101e-07,0.003051
TPC4,33,5.848035e-02,4.641589e-07,62.207892
TPC5,8,1.110095e+00,1.000000e-07,0.026350
TPC4,21,1.801648e-02,2.782559e-07,0.194894
TPC4,11,1.801648e-02,1.668101e-07,0.025172
TPC5,19,2.000000e+00,1.668101e-07,0.000000
TPC4,32,3.245936e-02,4.641589e-07,11.223633
TPC4,20,1.000000e-02,2.782559e-07,0.023622
TPC5,6,3.419952e-01,1.000000e-07,1.369172
TPC5,7,6.161550e-01,1.000000e-07,0.721225
TPC4,22,3.245936e-02,2.782559e-07,1.449594
TPC5,5,1.898235e-01,1.000000e-07,0.885438
TPC4,31,1.801648e-02,4.641589e-07,1.508993
TPC5,17,6.161550e-01,1.668101e-07,1.981390
TPC4,41,1.801648e-02,7.742637e-07,11.683565
TPC4,74,1.053610e-01,3.593814e-06,70705.905798
TPC5,29,2.000000e+00,2.782559e-07,0.000000
TPC5,28,1.110095e+00,2.782559e-07,0.000000
TPC4,43,5.848035e-02,7.742637e-07,481.780932
TPC5,15,1.898235e-01,1.668101e-07,6.809800
TPC4,64,1.053610e-01,2.154435e-06,39371.106573
TPC4,52,3.245936e-02,1.291550e-06,672.837654
TPC4,53,5.848035e-02,1.291550e-06,3728.749032
TPC5,16,3.419952e-01,1.668101e-07,9.635434
TPC5,38,1.110095e+00,4.641589e-07,0.000000
TPC5,18,1.110095e+00,1.668101e-07,0.001083
TPC5,39,2.000000e+00,4.641589e-07,0.000000
TPC4,63,5.848035e-02,2.154435e-06,28857.007133
TPC4,42,3.245936e-02,7.742637e-07,86.897274
TPC4,50,1.000000e-02,1.291550e-06,10.964569
TPC4,51,1.801648e-02,1.291550e-06,90.461372
TPC4,73,5.848035e-02,3.593814e-06,197136.135164
TPC4,60,1.000000e-02,2.154435e-06,84.894529
TPC5,47,6.161550e-01,7.742637e-07,0.000000
TPC5,4,1.053610e-01,1.000000e-07,0.435824
TPC5,48,1.110095e+00,7.742637e-07,0.000000
TPC5,49,2.000000e+00,7.742637e-07,0.000000
TPC5,27,6.161550e-01,2.782559e-07,2.581157
TPC4,40,1.000000e-02,7.742637e-07,1.416129
TPC4,81,1.801648e-02,5.994843e-06,41983.140358
TPC5,37,6.161550e-01,4.641589e-07,0.285495
TPC5,14,1.053610e-01,1.668101e-07,3.374350
TPC4,72,3.245936e-02,3.593814e-06,40221.877802
TPC4,82,3.245936e-02,5.994843e-06,311038.518618
TPC5,57,6.161550e-01,1.291550e-06,0.000000
TPC5,58,1.110095e+00,1.291550e-06,0.000000
TPC5,59,2.000000e+00,1.291550e-06,0.000000
TPC5,36,3.419952e-01,4.641589e-07,128.115587
TPC5,26,3.419952e-01,2.782559e-07,52.703771
TPC4,92,3.245936e-02,1.000000e-05,2184338.622364
TPC5,25,1.898235e-01,2.782559e-07,52.485358
TPC4,61,1.801648e-02,2.154435e-06,700.402703
TPC4,83,5.848035e-02,5.994843e-06,616744.222071
TPC5,66,3.419952e-01,2.154435e-06,0.000000
TPC5,35,1.898235e-01,4.641589e-07,371.321136
TPC5,67,6.161550e-01,2.154435e-06,0.000000
