Experiment,i,Mass,Coupling,Signal_Strength
OGTPC3,61,1.801648e-02,2.154435e-06,109.542785
OGTPC3,60,1.000000e-02,2.154435e-06,13.383441
OGTPC3,73,5.848035e-02,3.593814e-06,33077.955130
OGTPC3,72,3.245936e-02,3.593814e-06,6458.120370
OGTPC3,71,1.801648e-02,3.593814e-06,848.108212
OGTPC3,70,1.000000e-02,3.593814e-06,103.623882
OGTPC3,83,5.848035e-02,5.994843e-06,94004.902494
OGTPC3,82,3.245936e-02,5.994843e-06,50172.867196
OGTPC3,81,1.801648e-02,5.994843e-06,6566.059227
OGTPC3,80,1.000000e-02,5.994843e-06,802.315224
OGTPC3,93,5.848035e-02,1.000000e-05,180796.451042
OGTPC3,90,1.000000e-02,1.000000e-05,6211.895641
OGTPC3,91,1.801648e-02,1.000000e-05,50776.459873
OGTPC1,69,2.000000e+00,2.154435e-06,0.012734
OGTPC1,79,2.000000e+00,3.593814e-06,0.040086
OGTPC2,79,2.000000e+00,3.593814e-06,0.036221
OGTPC1,59,2.000000e+00,1.291550e-06,0.004431
OGTPC1,39,2.000000e+00,4.641589e-07,0.000656
OGTPC1,89,2.000000e+00,5.994843e-06,0.085241
OGTPC2,49,2.000000e+00,7.742637e-07,0.002235
OGTPC1,29,2.000000e+00,2.782559e-07,0.000283
OGTPC1,19,2.000000e+00,1.668101e-07,0.000058
OGTPC1,99,2.000000e+00,1.000000e-05,0.235526
OGTPC1,49,2.000000e+00,7.742637e-07,0.001746
OGTPC2,69,2.000000e+00,2.154435e-06,0.011344
OGTPC2,19,2.000000e+00,1.668101e-07,0.000065
OGTPC1,9,2.000000e+00,1.000000e-07,0.000011
OGTPC2,59,2.000000e+00,1.291550e-06,0.004457
OGTPC2,39,2.000000e+00,4.641589e-07,0.000833
OGTPC2,29,2.000000e+00,2.782559e-07,0.000284
OGTPC2,89,2.000000e+00,5.994843e-06,0.094512
OGTPC1,77,6.161550e-01,3.593814e-06,133.091642
OGTPC1,97,6.161550e-01,1.000000e-05,1030.723908
OGTPC2,87,6.161550e-01,5.994843e-06,391.437015
OGTPC1,58,1.110095e+00,1.291550e-06,1.223354
OGTPC1,28,1.110095e+00,2.782559e-07,0.023707
OGTPC1,78,1.110095e+00,3.593814e-06,9.379826
OGTPC1,18,1.110095e+00,1.668101e-07,0.004023
OGTPC2,88,1.110095e+00,5.994843e-06,27.013618
OGTPC1,96,3.419952e-01,1.000000e-05,10231.500071
OGTPC1,8,1.110095e+00,1.000000e-07,0.003476
OGTPC2,76,3.419952e-01,3.593814e-06,1150.508807
OGTPC2,56,3.419952e-01,1.291550e-06,52.122962
OGTPC2,86,3.419952e-01,5.994843e-06,3755.150185
OGTPC1,67,6.161550e-01,2.154435e-06,46.653948
OGTPC2,77,6.161550e-01,3.593814e-06,140.815656
OGTPC1,98,1.110095e+00,1.000000e-05,67.565249
OGTPC1,68,1.110095e+00,2.154435e-06,3.266698
OGTPC1,88,1.110095e+00,5.994843e-06,25.079369
OGTPC2,48,1.110095e+00,7.742637e-07,0.442245
OGTPC2,68,1.110095e+00,2.154435e-06,3.518445
OGTPC2,58,1.110095e+00,1.291550e-06,1.315265
OGTPC2,78,1.110095e+00,3.593814e-06,10.036168
OGTPC1,76,3.419952e-01,3.593814e-06,1087.541260
OGTPC1,86,3.419952e-01,5.994843e-06,3565.047973
OGTPC2,38,1.110095e+00,4.641589e-07,0.125399
OGTPC1,66,3.419952e-01,2.154435e-06,255.146640
OGTPC1,95,1.898235e-01,1.000000e-05,44053.574085
OGTPC2,99,2.000000e+00,1.000000e-05,0.261319
OGTPC3,19,2.000000e+00,1.668101e-07,0.000071
OGTPC3,29,2.000000e+00,2.782559e-07,0.000310
OGTPC3,39,2.000000e+00,4.641589e-07,0.000941
OGTPC3,49,2.000000e+00,7.742637e-07,0.002473
OGTPC2,9,2.000000e+00,1.000000e-07,0.000011
OGTPC1,94,1.053610e-01,1.000000e-05,59659.827426
OGTPC3,38,1.110095e+00,4.641589e-07,0.131813
OGTPC3,99,2.000000e+00,1.000000e-05,0.325651
OGTPC3,48,1.110095e+00,7.742637e-07,0.454248
OGTPC3,18,1.110095e+00,1.668101e-07,0.004511
OGTPC3,58,1.110095e+00,1.291550e-06,1.355222
OGTPC3,97,6.161550e-01,1.000000e-05,1152.486631
OGTPC3,98,1.110095e+00,1.000000e-05,76.037175
OGTPC3,96,3.419952e-01,1.000000e-05,11284.367042
OGTPC1,74,1.053610e-01,3.593814e-06,10505.806852
OGTPC3,79,2.000000e+00,3.593814e-06,0.040288
OGTPC3,69,2.000000e+00,2.154435e-06,0.012807
OGTPC3,59,2.000000e+00,1.291550e-06,0.004996
OGTPC3,89,2.000000e+00,5.994843e-06,0.107334
OGTPC3,9,2.000000e+00,1.000000e-07,0.000011
OGTPC3,77,6.161550e-01,3.593814e-06,148.820888
OGTPC2,97,6.161550e-01,1.000000e-05,1091.255203
OGTPC3,68,1.110095e+00,2.154435e-06,3.690687
OGTPC3,28,1.110095e+00,2.782559e-07,0.026825
OGTPC3,87,6.161550e-01,5.994843e-06,413.462964
OGTPC2,98,1.110095e+00,1.000000e-05,73.940215
OGTPC3,78,1.110095e+00,3.593814e-06,10.361912
OGTPC3,88,1.110095e+00,5.994843e-06,28.343776
OGTPC2,96,3.419952e-01,1.000000e-05,10765.350461
OGTPC3,8,1.110095e+00,1.000000e-07,0.003654
OGTPC3,86,3.419952e-01,5.994843e-06,3937.281998
OGTPC3,76,3.419952e-01,3.593814e-06,1204.905556
OGTPC3,95,1.898235e-01,1.000000e-05,47823.903122
OGTPC2,95,1.898235e-01,1.000000e-05,46009.498997
OGTPC2,94,1.053610e-01,1.000000e-05,62251.913595
OGTPC2,93,5.848035e-02,1.000000e-05,180487.025290
OGTPC3,94,1.053610e-01,1.000000e-05,64638.527588
OGTPC3,92,3.245936e-02,1.000000e-05,342084.322513
OGTPC2,82,3.245936e-02,5.994843e-06,50230.445241
OGTPC2,92,3.245936e-02,1.000000e-05,341784.325120
OGTPC2,18,1.110095e+00,1.668101e-07,0.004290
