Experiment,i,Mass,Coupling,Signal_Strength
OGTPC3,1,1.801648e-02,1.000000e-07,0.000000
OGTPC2,85,1.898235e-01,5.994843e-06,4838.660271
OGTPC2,70,1.000000e-02,3.593814e-06,62.925103
OGTPC2,73,5.848035e-02,3.593814e-06,20461.201330
OGTPC2,72,3.245936e-02,3.593814e-06,3977.162027
OGTPC2,89,2.000000e+00,5.994843e-06,0.000000
OGTPC2,71,1.801648e-02,3.593814e-06,544.752260
OGTPC2,97,6.161550e-01,1.000000e-05,0.000000
OGTPC3,15,1.898235e-01,1.668101e-07,0.000000
OGTPC2,9,2.000000e+00,1.000000e-07,0.000032
OGTPC2,81,1.801648e-02,5.994843e-06,4217.141514
OGTPC2,98,1.110095e+00,1.000000e-05,0.400135
OGTPC3,0,1.000000e-02,1.000000e-07,0.000000
OGTPC2,84,1.053610e-01,5.994843e-06,10196.846114
OGTPC2,96,3.419952e-01,1.000000e-05,181.759718
OGTPC3,27,6.161550e-01,2.782559e-07,0.000000
OGTPC3,16,3.419952e-01,1.668101e-07,0.000000
OGTPC3,11,1.801648e-02,1.668101e-07,0.000000
OGTPC3,12,3.245936e-02,1.668101e-07,0.000000
OGTPC2,82,3.245936e-02,5.994843e-06,30440.369600
OGTPC2,83,5.848035e-02,5.994843e-06,61763.860318
OGTPC3,13,5.848035e-02,1.668101e-07,0.000000
OGTPC3,14,1.053610e-01,1.668101e-07,0.000000
OGTPC3,30,1.000000e-02,4.641589e-07,0.000000
OGTPC3,10,1.000000e-02,1.668101e-07,0.000000
OGTPC2,94,1.053610e-01,1.000000e-05,35520.239603
OGTPC2,80,1.000000e-02,5.994843e-06,487.189610
OGTPC3,23,5.848035e-02,2.782559e-07,0.000000
OGTPC3,20,1.000000e-02,2.782559e-07,0.000000
OGTPC2,91,1.801648e-02,1.000000e-05,32615.704696
OGTPC3,18,1.110095e+00,1.668101e-07,0.000000
OGTPC3,41,1.801648e-02,7.742637e-07,0.000000
OGTPC3,21,1.801648e-02,2.782559e-07,0.000000
OGTPC3,26,3.419952e-01,2.782559e-07,0.000000
OGTPC3,28,1.110095e+00,2.782559e-07,0.000000
OGTPC3,25,1.898235e-01,2.782559e-07,0.000000
OGTPC2,92,3.245936e-02,1.000000e-05,211130.598012
OGTPC3,22,3.245936e-02,2.782559e-07,0.000000
OGTPC3,2,3.245936e-02,1.000000e-07,0.000000
OGTPC3,17,6.161550e-01,1.668101e-07,0.000000
OGTPC3,3,5.848035e-02,1.000000e-07,0.000000
OGTPC3,29,2.000000e+00,2.782559e-07,0.000000
OGTPC3,48,1.110095e+00,7.742637e-07,0.000000
OGTPC3,19,2.000000e+00,1.668101e-07,0.000000
OGTPC2,93,5.848035e-02,1.000000e-05,129426.540155
OGTPC3,24,1.053610e-01,2.782559e-07,0.000000
OGTPC3,33,5.848035e-02,4.641589e-07,0.000000
OGTPC2,90,1.000000e-02,1.000000e-05,3771.950995
OGTPC3,55,1.898235e-01,1.291550e-06,0.000000
OGTPC3,36,3.419952e-01,4.641589e-07,0.000000
OGTPC3,34,1.053610e-01,4.641589e-07,0.000000
OGTPC3,37,6.161550e-01,4.641589e-07,0.000000
OGTPC3,35,1.898235e-01,4.641589e-07,0.000000
OGTPC3,31,1.801648e-02,4.641589e-07,0.000000
OGTPC3,32,3.245936e-02,4.641589e-07,0.000000
OGTPC3,39,2.000000e+00,4.641589e-07,0.000000
OGTPC3,43,5.848035e-02,7.742637e-07,0.000000
OGTPC3,44,1.053610e-01,7.742637e-07,0.000000
OGTPC3,4,1.053610e-01,1.000000e-07,0.000000
OGTPC3,38,1.110095e+00,4.641589e-07,0.000000
OGTPC3,42,3.245936e-02,7.742637e-07,0.000000
OGTPC3,40,1.000000e-02,7.742637e-07,0.000000
OGTPC3,62,3.245936e-02,2.154435e-06,0.000000
OGTPC3,46,3.419952e-01,7.742637e-07,0.000000
OGTPC3,45,1.898235e-01,7.742637e-07,0.000000
OGTPC3,50,1.000000e-02,1.291550e-06,0.000000
OGTPC3,49,2.000000e+00,7.742637e-07,0.000000
OGTPC3,51,1.801648e-02,1.291550e-06,0.000000
OGTPC3,52,3.245936e-02,1.291550e-06,0.000000
OGTPC3,47,6.161550e-01,7.742637e-07,0.000000
OGTPC3,5,1.898235e-01,1.000000e-07,0.000000
OGTPC3,54,1.053610e-01,1.291550e-06,0.000000
OGTPC3,6,3.419952e-01,1.000000e-07,0.000000
OGTPC3,72,3.245936e-02,3.593814e-06,0.000000
OGTPC3,53,5.848035e-02,1.291550e-06,0.000000
OGTPC3,59,2.000000e+00,1.291550e-06,0.000000
OGTPC3,56,3.419952e-01,1.291550e-06,0.000000
OGTPC3,66,3.419952e-01,2.154435e-06,0.000000
OGTPC3,67,6.161550e-01,2.154435e-06,0.000000
OGTPC3,57,6.161550e-01,1.291550e-06,0.000000
OGTPC3,58,1.110095e+00,1.291550e-06,0.000000
OGTPC3,65,1.898235e-01,2.154435e-06,0.000000
OGTPC3,60,1.000000e-02,2.154435e-06,0.000000
OGTPC3,64,1.053610e-01,2.154435e-06,0.000000
OGTPC3,78,1.110095e+00,3.593814e-06,0.000000
OGTPC3,61,1.801648e-02,2.154435e-06,0.000000
